genre,format,number_of_pages,weight,rating,rating_count,price,year
health,Paperback,224,186.0,4.026789306511371,552.0,11.39,2020
health,Paperback,96,319.0,4.0,523.0,12.69,2011
health,Paperback,336,510.0,4.24,34.0,15.95,2013
health,Paperback,106,132.0,3.92,12.0,12.8,2020
health,Paperback,224,319.0,4.22,324.0,17.58,2017
health,Hardback,5,381.0,4.026789306511371,552.0,46.65,2000
health,Paperback,183,318.0,3.73,115.0,16.64,2000
health,Paperback,288,383.0,3.83,266.0,18.21,2001
health,Paperback,165,136.0,3.88,17.0,19.75,2013
health,Paperback,304,380.0,3.31,16.0,16.52,2019
health,Paperback,320,319.0,4.31,36.0,51.82,2015
health,Paperback,656,319.0,4.0,2.0,23.05,2021
health,Paperback,336,229.0,3.85,3384.0,16.34,2013
health,Hardback,464,319.0,3.96,51.0,43.79,2016
health,Mixed,336,869.0,4.25,40.0,43.07,2011
health,Paperback,496,576.0,4.21,976.0,22.36,2016
health,Hardback,272,714.0,3.98,858.0,32.61,2014
health,Paperback,372,770.0,4.0,1.0,88.2,2019
health,Paperback,224,262.0,4.4,30.0,21.75,2008
health,Paperback,248,536.0,5.0,2.0,17.99,2019
health,Hardback,320,319.0,4.05,287.0,26.58,2020
health,Hardback,336,748.0,4.12,1505.0,34.13,2014
health,Paperback,256,319.0,3.33,3.0,16.21,2014
health,Paperback,304,319.0,4.41,1556.0,25.37,2019
health,Paperback,384,490.0,3.93,1035.0,26.38,2011
health,Paperback,142,212.0,5.0,1.0,57.04,2006
health,Paperback,252,304.0,4.35,20.0,17.23,2015
health,Paperback,192,236.0,4.19,174.0,13.57,1998
health,Paperback,240,194.0,4.03,875.0,16.86,2003
health,Paperback,176,319.0,4.45,184.0,15.85,2019
health,Paperback,512,735.0,4.06,53.0,62.3,2007
health,Paperback,264,380.0,4.0,2.0,46.13,2019
health,Hardback,368,319.0,4.13,202.0,31.82,2019
health,Paperback,216,296.0,3.92,195.0,10.26,2012
health,Paperback,288,210.0,4.17,2048.0,16.19,2020
health,Paperback,176,319.0,4.17,317.0,14.67,2008
health,Hardback,304,319.0,4.22,326.0,25.71,2017
health,Paperback,192,319.0,4.15,20.0,16.77,2012
health,Paperback,288,490.0,4.12,24.0,52.47,2014
health,Paperback,448,312.0,3.72,554.0,16.98,2002
health,Paperback,304,319.0,3.86,72.0,15.68,2018
health,Paperback,432,319.0,4.33,2929.0,25.62,2008
health,Paperback,624,319.0,4.19,27.0,86.15,2013
health,Paperback,288,319.0,4.34,70.0,22.69,2003
health,Paperback,480,319.0,4.21,94.0,54.74,2019
health,Hardback,304,319.0,3.97,401.0,19.42,2007
health,Hardback,404,680.0,4.15,20.0,22.81,2016
health,Hardback,272,544.0,4.026789306511371,552.0,23.69,2021
health,Mixed,336,319.0,4.026789306511371,552.0,195.03,2015
health,Paperback,416,646.0,4.09,557.0,26.64,2008
health,Paperback,172,340.0,4.67,3.0,17.6,2020
health,Paperback,304,410.0,4.11,176.0,18.9,2017
health,Paperback,448,539.0,4.5,271.0,20.67,2003
health,Paperback,400,618.0,4.5,8.0,28.49,2015
health,Paperback,508,871.0,4.25,4.0,25.04,2016
health,Paperback,214,319.0,4.026789306511371,552.0,48.21,2018
health,Paperback,192,319.0,4.03,72.0,16.36,1998
health,Others,336,71.0,4.38,8.0,10.36,1999
health,Paperback,192,319.0,3.95,86.0,19.94,1995
health,Paperback,280,407.0,4.23,13.0,19.84,2011
health,Paperback,92,100.0,3.67,64.0,14.08,2013
health,Paperback,192,547.0,4.0,5.0,11.51,2012
health,Paperback,224,756.0,4.0,58.0,24.89,2016
health,Paperback,320,319.0,4.07,377.0,16.85,2001
health,Paperback,320,907.0,4.08,411.0,23.09,2021
health,Paperback,144,319.0,4.57,89.0,16.16,2012
health,Paperback,128,220.0,3.94,18.0,16.22,2020
health,Paperback,336,1.0,4.6,5.0,20.44,2007
health,Paperback,336,319.0,3.25,4.0,49.06,2007
health,Paperback,400,625.0,4.17,456.0,23.3,2009
health,Paperback,400,625.0,4.17,456.0,23.3,2009
health,Paperback,560,319.0,4.54,9620.0,39.86,2003
health,Paperback,336,1.0,4.6,5.0,20.44,2007
health,Paperback,400,705.0,4.26,138.0,18.31,2004
health,Paperback,196,522.0,3.97,253.0,17.78,2018
health,Paperback,552,319.0,4.026789306511371,552.0,52.54,2019
health,Hardback,446,319.0,3.4,75.0,97.34,2012
health,Paperback,180,272.0,4.5,12.0,50.63,2016
health,Paperback,136,286.0,3.86,28.0,17.92,2013
health,Hardback,256,953.0,4.27,51.0,33.86,2017
health,Paperback,208,185.0,4.25,40.0,22.48,2018
health,Paperback,214,454.0,4.28,180.0,40.21,2013
health,Paperback,96,148.0,3.99,74.0,11.09,2017
health,Paperback,128,319.0,3.55,22.0,14.7,2008
health,Paperback,272,306.0,3.9,267.0,19.09,2001
health,Paperback,248,328.0,3.84,45.0,37.81,2015
health,Paperback,106,298.0,4.0,1.0,25.62,2014
health,Paperback,288,805.0,3.51,102.0,23.28,2020
health,Paperback,432,800.0,3.5,2.0,19.67,2016
health,Paperback,164,168.0,4.52,33.0,16.57,2017
health,Paperback,192,319.0,4.35,62.0,20.84,2021
health,Hardback,512,998.0,3.83,493.0,31.72,2008
health,Paperback,288,319.0,3.69,26.0,30.22,2015
health,Others,5,319.0,4.026789306511371,552.0,16.77,2000
health,Hardback,240,319.0,3.71,1117.0,32.58,2017
health,Paperback,220,399.0,4.67,3.0,34.54,2017
health,Paperback,232,244.0,4.25,1301.0,12.84,2014
health,Paperback,336,520.0,3.0,1.0,14.33,2021
health,Paperback,134,190.0,4.27,51.0,12.81,2013
health,Paperback,272,468.0,4.0,1.0,33.05,2014
health,Paperback,288,376.0,3.6,43.0,21.9,2007
health,Paperback,352,658.0,5.0,1.0,58.7,2016
health,Paperback,416,397.0,3.83,856.0,18.97,2008
health,Paperback,224,319.0,4.04,23.0,18.89,2012
health,Paperback,186,798.0,3.62,53.0,35.01,2014
health,Paperback,256,450.0,3.78,18.0,35.06,2013
health,Hardback,248,440.0,3.86,1275.0,21.98,2018
health,Paperback,296,319.0,3.91,1151.0,15.19,2016
health,Paperback,656,840.0,4.07,1724.0,21.77,2009
health,Paperback,256,1.0,4.18,198.0,23.73,1998
health,Hardback,256,399.0,3.78,2102.0,27.39,2013
health,Paperback,176,319.0,3.77,13.0,21.75,2012
health,Hardback,320,556.0,3.99,2845.0,19.9,2018
health,Paperback,256,345.0,4.32,44.0,18.18,2020
health,Paperback,256,319.0,4.0,4.0,28.18,2020
health,Paperback,240,319.0,4.0,2.0,28.1,2017
health,Paperback,320,243.0,4.28,659.0,19.14,2016
health,Paperback,288,599.0,4.026789306511371,552.0,38.79,2021
health,Paperback,108,136.0,4.48,56.0,16.05,2016
health,Paperback,120,295.0,2.43,14.0,15.78,2013
health,Hardback,406,709.0,4.05,20.0,125.41,2013
health,Paperback,224,390.0,4.0,1.0,35.88,2013
health,Paperback,210,274.0,3.99,504.0,17.92,2016
health,Paperback,354,728.0,1.67,3.0,60.19,2015
health,Paperback,88,319.0,4.28,18.0,13.57,2014
health,Paperback,600,319.0,3.38,8.0,65.19,2019
health,Hardback,248,476.0,4.17,156.0,43.57,2010
health,Paperback,448,608.0,4.17,1880.0,20.23,2013
health,Paperback,352,828.0,4.03,195.0,22.81,2007
health,Paperback,192,319.0,2.0,1.0,39.68,2014
anime,Paperback,112,67.0,3.96,3038243.0,8.12,2008
anime,Paperback,144,112.0,3.96,3038243.0,12.1,2007
anime,Paperback,96,500.0,4.25,658.0,12.8,2016
anime,Paperback,32,180.0,4.42,12.0,9.44,2009
anime,Paperback,352,174.0,4.19,71670.0,13.05,2010
anime,Hardback,400,319.0,4.3,174251.0,21.89,2003
anime,Cards,248,525.0,4.63,98.0,26.41,2018
anime,Paperback,176,106.0,3.96,3038243.0,12.39,2020
anime,Paperback,48,131.0,3.97,61.0,8.52,2010
anime,Paperback,256,596.0,4.27,95.0,32.14,2013
anime,Paperback,392,319.0,4.38,6970.0,35.4,2012
anime,Paperback,320,176.0,4.14,48249.0,12.8,2011
anime,Paperback,432,319.0,4.48,408.0,26.15,2021
anime,Hardback,208,720.0,4.74,296.0,32.03,2018
anime,Paperback,48,510.0,4.29,66.0,12.06,2014
anime,Hardback,192,319.0,4.62,65.0,32.4,2012
anime,Paperback,368,295.0,4.28,8426.0,17.63,2009
anime,Hardback,160,601.0,4.44,131.0,23.67,2020
anime,Hardback,256,319.0,4.38,29.0,45.21,2020
anime,Paperback,128,319.0,4.47,105.0,18.32,2019
anime,Paperback,128,80.0,3.96,3038243.0,11.61,2013
anime,Paperback,144,567.0,4.75,129.0,18.8,2017
anime,Paperback,144,70.0,3.96,3038243.0,5.88,2021
anime,Hardback,24,319.0,4.48,27.0,16.9,2020
anime,Paperback,112,206.0,4.36,237.0,12.37,2010
anime,Paperback,288,319.0,3.58,305.0,10.26,2010
anime,Paperback,384,266.0,4.14,48249.0,11.58,2016
anime,Paperback,384,300.0,4.33,2651.0,10.66,2019
anime,Paperback,400,845.0,4.18,12018.0,23.67,2002
anime,Paperback,576,380.0,3.86,21814.0,12.9,2012
anime,Cards,78,444.0,4.0,2.0,22.1,2021
anime,Paperback,192,319.0,4.27,22.0,14.79,2017
anime,Paperback,128,127.0,3.96,3038243.0,12.8,2015
anime,Paperback,128,100.0,3.96,3038243.0,10.79,2009
anime,Paperback,336,238.0,4.13,1175.0,16.53,2011
anime,Paperback,48,319.0,3.59,32.0,7.03,2000
anime,Paperback,128,200.0,4.12,30153.0,14.29,2011
anime,Paperback,122,259.0,4.0,1.0,9.13,2016
anime,Cards,200,525.0,4.74,23.0,38.0,2017
anime,Hardback,128,239.0,3.96,3038243.0,15.36,2021
anime,Cards,160,340.0,4.12,8.0,16.76,2019
anime,Paperback,160,590.0,4.85,34.0,18.4,2020
anime,Paperback,352,193.0,4.19,71670.0,11.2,2010
anime,Hardback,120,391.0,4.47,964.0,15.36,2016
anime,Paperback,48,462.0,4.63,51.0,13.99,2016
anime,Paperback,392,319.0,4.38,6970.0,42.01,2009
anime,Paperback,138,249.0,4.17,372.0,12.74,2015
anime,Paperback,128,476.0,4.3,116.0,16.54,2009
anime,Paperback,480,590.0,4.3,1647.0,19.67,2007
anime,Paperback,144,319.0,3.83,35.0,18.49,2017
anime,Paperback,64,261.0,4.11,259.0,13.62,2008
anime,Hardback,448,700.0,4.02,460.0,18.02,2020
anime,Cards,52,220.0,4.5,4.0,15.65,2007
anime,Hardback,264,319.0,4.76,25.0,38.12,2015
anime,Paperback,128,100.0,3.96,3038243.0,12.1,2018
anime,Paperback,336,279.0,4.16,7531.0,13.62,2017
anime,Paperback,336,518.0,3.82,7304.0,18.44,2021
anime,Paperback,151,568.0,4.25,210.0,16.72,1966
anime,Cards,116,319.0,4.79,19.0,24.58,2018
anime,Hardback,376,210.0,4.14,48249.0,14.41,2016
anime,Hardback,224,319.0,4.57,246.0,25.15,2018
anime,Hardback,72,300.0,4.0,4.0,15.16,2019
anime,Hardback,96,319.0,4.42,88.0,23.05,2016
anime,Paperback,256,241.0,3.96,3038243.0,5.88,2021
anime,Paperback,304,247.0,3.52,1433.0,12.43,2021
anime,Cards,220,325.0,4.52,89.0,16.67,2006
anime,Paperback,264,312.0,3.78,4573.0,17.49,2011
anime,Paperback,272,218.0,3.71,5116.0,16.25,2013
anime,Paperback,112,71.0,3.81,880.0,10.54,2009
anime,Paperback,384,298.0,4.01,109055.0,15.26,2008
anime,Paperback,256,210.0,3.71,1579.0,11.48,2015
anime,Paperback,212,319.0,4.14,210.0,27.2,2006
anime,Paperback,368,305.0,4.14,8859.0,15.52,2006
anime,Hardback,128,319.0,4.25,59.0,18.98,2016
anime,Hardback,224,500.0,4.19,1741.0,14.08,2016
anime,Paperback,128,402.0,4.5,12.0,11.9,2018
anime,Paperback,496,459.0,4.07,10391.0,21.41,1995
anime,Cards,160,345.0,4.45,123.0,17.57,2008
anime,Paperback,40,153.0,4.23,79.0,9.39,2013
anime,Paperback,128,319.0,4.4,453.0,18.32,2014
anime,Paperback,200,320.0,3.07,30.0,29.8,2015
anime,Paperback,240,136.0,4.03,69.0,6.21,2009
anime,Paperback,240,1.0,4.15,147.0,13.73,2008
anime,Paperback,352,245.0,4.19,71670.0,13.99,2011
anime,Paperback,72,249.0,4.52,23.0,12.84,2014
anime,Paperback,96,319.0,4.21,14.0,14.08,2012
anime,Paperback,156,376.0,4.56,70.0,19.96,2020
anime,Paperback,176,319.0,4.45,64.0,19.68,2016
anime,Hardback,64,400.0,4.56,87.0,14.79,2019
anime,Paperback,352,272.0,4.02,5486.0,16.89,2010
anime,Paperback,180,319.0,4.55,11.0,20.82,2019
anime,Paperback,288,202.0,3.73,5576.0,13.75,2018
anime,Paperback,134,417.0,4.21,1421.0,14.87,1993
anime,Paperback,64,319.0,4.27,409.0,8.63,2013
anime,Paperback,368,256.0,3.76,953.0,10.81,2017
anime,Paperback,144,129.0,3.96,3038243.0,9.48,2012
anime,Paperback,336,345.0,4.28,8426.0,19.98,2015
anime,Hardback,128,243.0,3.96,3038243.0,15.36,2010
anime,Cards,336,319.0,4.026789306511371,552.0,14.53,2010
anime,Paperback,288,319.0,4.37,1219.0,17.84,2010
anime,Paperback,450,386.0,4.55,51.0,79.42,2010
anime,Hardback,48,319.0,4.38,21.0,34.82,2017
anime,Paperback,144,324.0,4.53,631.0,13.02,2019
anime,Paperback,128,424.0,4.43,44.0,15.36,2015
anime,Hardback,64,425.0,3.0,1.0,14.93,2021
anime,Paperback,144,319.0,3.33,3.0,18.44,2021
anime,Paperback,64,127.0,3.88,17.0,8.21,2007
anime,Cards,336,319.0,4.57,30.0,16.9,2011
anime,Paperback,32,160.0,4.4,5.0,9.67,2019
anime,Paperback,208,319.0,4.17,24.0,21.77,2017
anime,Paperback,320,223.0,4.14,48249.0,11.76,2016
anime,Paperback,192,319.0,4.26,498.0,14.08,2016
anime,Paperback,336,442.0,4.21,19.0,24.43,2007
anime,Paperback,128,494.0,4.17,145.0,20.68,2013
anime,Cards,17,369.0,4.73,22.0,13.61,2018
anime,Paperback,336,298.0,3.83,35.0,8.31,2019
anime,Paperback,256,228.0,3.71,1579.0,25.45,2015
anime,Hardback,128,786.0,4.26,80.0,17.23,2017
anime,Hardback,168,285.0,3.96,3038243.0,15.93,1993
anime,Paperback,240,319.0,4.05,1631.0,15.85,2008
anime,Hardback,64,420.0,4.59,29.0,14.9,2020
anime,Paperback,120,319.0,3.96,3038243.0,10.98,2010
anime,Hardback,64,420.0,4.65,85.0,14.9,2018
anime,Paperback,24,40.0,4.5,2.0,8.58,2018
anime,Paperback,712,319.0,4.25,20.0,75.74,2011
anime,Hardback,64,420.0,4.52,21.0,14.9,2020
anime,Hardback,64,420.0,4.0,2.0,14.9,2021
anime,Paperback,341,320.0,4.19,71670.0,21.65,2010
anime,Paperback,192,210.0,4.15,226.0,14.94,2008
anime,Paperback,304,333.0,4.33,39.0,15.87,2017
anime,Paperback,24,780.0,4.026789306511371,552.0,15.57,2019
anime,Paperback,352,319.0,4.35,1485.0,18.49,2017
anime,Cards,216,821.0,4.5,44.0,30.85,2016
anime,Hardback,592,319.0,4.4,10.0,145.85,2015
anime,Hardback,64,415.0,4.19,86.0,14.88,2020
anime,Hardback,220,319.0,4.34,508.0,37.75,2007
anime,Hardback,48,485.0,4.5,4.0,24.68,2018
anime,Hardback,80,641.0,4.78,9.0,20.07,2018
anime,Others,336,440.0,4.026789306511371,552.0,15.36,2018
anime,Paperback,24,250.0,3.68,38.0,9.14,2015
anime,Hardback,128,976.0,4.06,71.0,19.21,2016
anime,Hardback,192,319.0,4.67,3.0,36.62,2021
anime,Hardback,328,319.0,4.69,36.0,31.84,2020
anime,Paperback,298,198.0,4.38,158.0,12.29,2012
anime,Paperback,160,497.0,4.06,36.0,15.36,2012
anime,Paperback,62,172.0,4.026789306511371,552.0,17.92,2020
anime,Paperback,144,319.0,4.15,79.0,18.39,2003
anime,Paperback,288,373.0,3.51,1338.0,37.87,2020
anime,Hardback,152,319.0,4.63,118.0,31.38,2017
anime,Hardback,336,319.0,4.76,25.0,37.93,2019
anime,Paperback,174,476.0,4.33,399.0,40.97,2011
anime,Paperback,240,179.0,3.88,1162.0,13.82,2016
anime,Hardback,192,319.0,3.96,3038243.0,25.55,2021
anime,Paperback,80,319.0,3.98,85.0,11.13,2000
anime,Paperback,384,348.0,3.74,596.0,21.5,2006
anime,Paperback,272,320.0,3.83,2014.0,14.33,2021
anime,Paperback,370,806.0,4.83,6.0,46.01,2014
anime,Paperback,480,373.0,4.26,3443.0,14.33,2018
anime,Paperback,335,435.0,4.21,19.0,19.68,2014
anime,Paperback,128,130.0,3.96,3038243.0,17.18,2003
anime,Paperback,352,247.0,3.91,13876.0,13.58,2017
anime,Paperback,256,174.0,3.52,5436.0,12.87,2015
anime,Paperback,112,288.0,4.5,6.0,14.33,2021
anime,Paperback,96,113.0,4.38,58.0,9.69,2014
anime,Paperback,64,436.0,4.58,45.0,11.54,2016
anime,Paperback,408,319.0,3.85,106.0,32.66,2009
anime,Paperback,192,319.0,4.32,353.0,15.3,2016
anime,Hardback,64,445.0,4.58,62.0,15.05,2018
anime,Paperback,160,319.0,4.0,1.0,31.0,2022
anime,Hardback,200,319.0,4.43,192.0,34.94,2018
anime,Paperback,24,91.0,3.86,22.0,8.3,2019
anime,Paperback,144,81.0,3.96,3038243.0,6.21,2021
anime,Hardback,164,319.0,4.38,8.0,19.21,2017
anime,Hardback,164,319.0,4.38,8.0,19.21,2017
anime,Paperback,352,208.0,3.17,8399.0,9.98,2016
anime,Hardback,24,955.0,4.27,26.0,17.58,2017
anime,Paperback,448,306.0,3.86,21814.0,19.26,2012
anime,Hardback,64,460.0,4.5,90.0,15.67,2019
anime,Paperback,384,324.0,3.89,4368.0,13.88,2008
anime,Paperback,144,484.0,4.3,223.0,16.82,2012
anime,Hardback,64,450.0,4.39,28.0,15.95,2019
anime,Paperback,82,213.0,4.75,4.0,12.43,2015
anime,Hardback,64,420.0,4.8,25.0,15.44,2019
anime,Paperback,240,692.0,4.32,357.0,33.59,2008
anime,Paperback,178,181.0,4.6,65.0,15.19,2013
anime,Paperback,24,100.0,4.0,1.0,9.59,2003
anime,Paperback,384,295.0,4.14,8859.0,16.13,2006
anime,Hardback,632,319.0,4.54,919.0,46.92,2017
anime,Paperback,48,408.0,4.29,66.0,18.02,2014
anime,Hardback,72,420.0,4.73,15.0,15.44,2021
anime,Paperback,278,330.0,4.37,27.0,17.58,2016
anime,Paperback,368,283.0,4.37,320.0,19.62,2000
anime,Hardback,72,420.0,4.73,15.0,15.44,2021
anime,Paperback,96,319.0,4.35,124.0,10.26,2009
anime,Paperback,352,248.0,4.04,67545.0,11.99,1992
anime,Paperback,128,446.0,4.0,43.0,17.83,2012
anime,Hardback,186,319.0,4.55,553.0,34.51,2014
anime,Paperback,352,348.0,3.91,13876.0,18.79,2018
anime,Paperback,128,319.0,4.64,33.0,18.32,2019
anime,Paperback,304,238.0,4.12,3153.0,16.64,2015
anime,Paperback,192,319.0,4.28,332.0,15.96,2017
anime,Paperback,240,250.0,4.2,297.0,16.9,2006
anime,Hardback,64,450.0,4.48,69.0,15.61,2019
anime,Paperback,96,420.0,4.67,3.0,14.33,2020
anime,Paperback,102,259.0,4.026789306511371,552.0,11.1,2020
anime,Paperback,128,99.0,3.96,3038243.0,16.04,1996
anime,Cards,56,431.0,5.0,1.0,27.4,2021
anime,Paperback,192,319.0,4.13,734.0,29.4,2008
anime,Hardback,112,374.0,4.35,347.0,15.31,2017
anime,Paperback,208,319.0,4.63,62.0,18.31,2020
anime,Paperback,320,319.0,4.33,6.0,24.82,2020
anime,Paperback,160,548.0,4.2,44.0,23.66,2013
anime,Cards,144,319.0,5.0,2.0,20.84,2021
anime,Paperback,208,319.0,4.63,62.0,18.31,2020
anime,Paperback,224,630.0,4.36,45.0,20.68,2014
anime,Paperback,128,319.0,4.026789306511371,552.0,17.0,2021
anime,Hardback,1152,319.0,4.52,33.0,106.65,2014
anime,Paperback,216,587.0,4.83,12.0,23.5,2017
anime,Hardback,224,708.0,3.5,201.0,18.31,2011
anime,Paperback,448,401.0,4.02,460.0,8.96,2021
anime,Paperback,256,174.0,4.22,634.0,9.59,2020
anime,Hardback,176,350.0,4.0,14.0,20.16,2015
anime,Paperback,102,259.0,4.026789306511371,552.0,11.1,2020
anime,Hardback,160,980.0,4.28,168.0,24.96,2014
anime,Paperback,176,127.0,3.63,9711.0,12.8,2006
anime,Paperback,128,383.0,4.17,145.0,16.22,2012
anime,Paperback,80,340.0,4.32,65.0,15.36,2015
anime,Hardback,392,319.0,4.38,6970.0,55.21,2009
anime,Paperback,128,319.0,4.06,89.0,16.13,2015
anime,Hardback,184,319.0,4.53,22445.0,36.54,2020
anime,Paperback,224,319.0,4.026789306511371,552.0,10.3,2021
anime,Hardback,128,124.0,3.96,3038243.0,12.8,2021
anime,Paperback,144,109.0,3.68,17620.0,12.0,2014
anime,Paperback,82,181.0,4.26,19.0,11.48,2015
anime,Paperback,192,319.0,4.38,88.0,24.45,2013
anime,Hardback,32,540.0,4.58,45.0,13.94,2018
anime,Paperback,144,142.0,3.69,2737.0,17.64,2016
anime,Paperback,192,1.0,4.5,2.0,16.21,2013
anime,Hardback,186,319.0,4.61,436.0,35.04,2015
anime,Paperback,128,467.0,4.41,27.0,19.67,2015
anime,Paperback,180,249.0,4.43,334.0,19.04,2017
anime,Paperback,192,319.0,4.03,180.0,17.0,2008
anime,Paperback,128,319.0,4.4,10.0,17.86,2016
anime,Hardback,32,319.0,4.29,7.0,18.19,2019
anime,Paperback,192,146.0,4.16,31.0,11.17,2020
anime,Paperback,132,319.0,4.09,43.0,14.32,2007
anime,Paperback,56,240.0,5.0,1.0,10.78,2018
anime,Hardback,64,420.0,4.8,15.0,15.44,2020
anime,Paperback,48,319.0,4.36,25.0,7.7,2015
anime,Paperback,32,20.0,4.026789306511371,552.0,15.73,2018
anime,Paperback,432,350.0,4.01,1101.0,22.66,2009
anime,Paperback,144,680.0,4.03,30.0,18.09,2011
anime,Hardback,128,880.0,5.0,1.0,19.78,2020
anime,Paperback,48,380.0,4.026789306511371,552.0,14.33,2018
anime,Hardback,352,620.0,4.08,118.0,16.0,2020
anime,Paperback,444,960.0,4.42,36.0,57.31,2011
anime,Hardback,368,319.0,4.35,277.0,26.96,2018
anime,Hardback,248,482.0,3.78,4573.0,24.02,2009
anime,Hardback,64,319.0,5.0,7.0,19.67,2020
anime,Paperback,500,692.0,4.026789306511371,552.0,63.83,2020
anime,Hardback,1584,319.0,4.57,117.0,201.13,2018
anime,Paperback,278,452.0,4.17,12.0,46.21,2015
anime,Hardback,608,319.0,4.5,115.0,49.32,2021
anime,Paperback,112,319.0,3.82,17.0,16.62,2006
anime,Paperback,592,459.0,4.4,14994.0,17.91,2018
anime,Hardback,336,599.0,3.82,7304.0,24.6,2021
anime,Paperback,256,376.0,3.74,119.0,28.31,2013
anime,Hardback,144,319.0,4.83,6.0,36.44,2020
anime,Paperback,160,603.0,4.32,69.0,29.06,2009
anime,Paperback,272,192.0,3.95,9594.0,8.4,2005
anime,Mixed,336,423.0,3.88,17.0,28.95,2007
anime,Paperback,144,319.0,3.95,22.0,19.21,2016
anime,Hardback,14,660.0,3.91,11.0,13.22,2006
anime,Hardback,208,319.0,4.06,7510.0,16.8,2018
anime,Paperback,96,319.0,4.5,10.0,16.98,2015
anime,Paperback,776,319.0,4.71,42.0,60.85,2017
anime,Hardback,24,466.0,5.0,2.0,12.23,2019
anime,Paperback,272,241.0,4.36,25.0,13.98,2018
anime,Paperback,128,319.0,5.0,1.0,18.32,2021
anime,Paperback,208,302.0,3.81,16.0,12.97,2014
anime,Paperback,144,153.0,3.96,3038243.0,13.16,2013
anime,Paperback,128,319.0,5.0,1.0,18.32,2021
anime,Mixed,336,324.0,4.026789306511371,552.0,18.54,2019
anime,Hardback,512,319.0,4.42,24.0,29.3,2021
anime,Paperback,104,150.0,3.75,4.0,10.74,2018
anime,Hardback,480,319.0,4.29,45.0,29.54,2020
anime,Paperback,64,521.0,4.5,4.0,13.76,2017
anime,Paperback,192,565.0,4.4,15.0,19.21,2019
anime,Hardback,136,816.0,4.54,265.0,25.17,2014
anime,Paperback,112,262.0,4.24,17.0,13.93,2014
anime,Paperback,32,186.0,4.5,4.0,8.35,2016
anime,Hardback,176,319.0,4.54,197.0,18.44,2019
anime,Paperback,176,301.0,3.85,2495.0,16.57,2017
anime,Paperback,98,192.0,4.28,81.0,20.35,2010
anime,Paperback,64,211.0,5.0,1.0,8.98,2021
anime,Hardback,176,319.0,4.54,197.0,18.44,2019
anime,Paperback,98,192.0,4.28,81.0,20.35,2010
anime,Paperback,256,174.0,3.52,5436.0,24.71,2019
anime,Hardback,96,360.0,4.38,66.0,13.82,2011
anime,Hardback,128,420.0,3.7,50.0,13.33,2020
anime,Paperback,320,223.0,4.14,48249.0,13.05,2017
anime,Cards,1,460.0,4.5,4.0,46.0,2018
anime,Paperback,256,319.0,4.026789306511371,552.0,24.34,2021
anime,Paperback,128,624.0,4.89,9.0,17.14,2018
anime,Hardback,80,600.0,4.53,30.0,18.51,2021
anime,Paperback,432,322.0,4.07,24293.0,18.75,2006
anime,Paperback,550,319.0,4.28,3426.0,85.88,2018
anime,Hardback,176,190.0,4.0,1025.0,11.22,2018
anime,Paperback,144,319.0,4.026789306511371,552.0,17.0,2021
anime,Paperback,248,319.0,4.0,166.0,23.05,2010
anime,Paperback,192,319.0,3.86,2178.0,21.36,2019
anime,Hardback,352,319.0,4.64,114.0,32.76,2020
biography,Hardback,656,936.0,4.14,1057628.0,25.39,2011
biography,Paperback,573,608.0,4.28,90820.0,21.7,2011
biography,Paperback,592,429.0,4.14,1057628.0,15.08,2015
biography,Paperback,512,395.0,3.79,3549.0,12.52,2013
biography,Hardback,480,905.0,4.32,2975.0,23.04,2018
biography,Paperback,624,520.0,3.83,13820.0,12.5,2002
biography,Paperback,480,614.0,4.32,2975.0,16.64,2020
biography,Paperback,752,998.0,3.99,11162.0,20.68,2018
biography,Hardback,592,900.0,4.1,622.0,24.05,2020
biography,Paperback,464,332.0,4.36,503.0,13.34,2010
biography,Paperback,304,181.0,3.26,458.0,11.66,2011
biography,Paperback,416,319.0,3.87,4069.0,58.81,2018
biography,Paperback,320,221.0,2.66,91.0,17.75,2014
biography,Paperback,272,319.0,4.31,153.0,19.93,2018
biography,Paperback,368,300.0,2.99,870.0,11.53,2016
biography,Paperback,304,270.0,4.28,1703.0,15.2,2018
biography,Paperback,400,370.0,3.73,4434.0,16.08,2011
biography,Paperback,496,360.0,3.91,7544.0,15.36,2018
biography,Paperback,624,435.0,3.83,1430.0,11.42,2010
biography,Paperback,736,504.0,3.93,1487.0,13.8,2010
biography,Paperback,784,620.0,4.04,9053.0,18.35,2020
biography,Paperback,264,319.0,4.0,4.0,19.41,2009
biography,Paperback,352,285.0,3.93,14.0,9.59,2021
biography,Paperback,384,280.0,4.03,1116.0,13.0,2011
biography,Paperback,192,158.0,3.78,150.0,14.22,2009
biography,Paperback,400,348.0,3.75,984.0,17.92,2009
biography,Hardback,384,578.0,4.02,444.0,23.41,2020
biography,Paperback,448,351.0,4.09,95.0,16.94,2006
biography,Paperback,464,329.0,3.92,2355.0,20.12,1996
biography,Paperback,848,319.0,3.97,5242.0,28.06,2001
biography,Hardback,592,796.0,4.21,485.0,23.26,2020
biography,Paperback,152,319.0,3.87,5110.0,15.94,2006
biography,Paperback,356,413.0,3.86,100.0,24.57,2013
biography,Paperback,224,630.0,3.93,25858.0,18.02,2012
biography,Paperback,480,330.0,3.96,520.0,19.79,2013
biography,Paperback,224,567.0,4.17,2807.0,15.77,2015
